1898,21,11,0.386466979,-1,-1
1898,21,12,0.312641595,-1,-1
1898,21,13,0.265561071,0,-1
1898,22,1,0,1,-1
1898,22,2,0,0,-1
1898,22,3,0,0,-1
1898,22,4,0,1,-1
1898,22,5,0,1,-1
1898,22,6,0,1,-1
1898,22,7,0,0,-1
1898,22,8,0,0,-1
1898,22,9,0,1,-1
1898,22,10,0,1,-1
1898,22,11,0,1,-1
1898,22,12,0,0,-1
1898,23,1,0,1,-1
1898,23,2,0,1,-1
1898,23,3,0.406205707,-1,-1
1898,23,4,0.421064092,-1,-1
1898,23,5,0,1,-1
1898,23,6,0,1,-1
1898,23,7,0,1,-1
1898,24,1,1,1,1
1898,24,2,1,1,1
1898,24,3,1,1,1
1898,24,4,1,1,1
1898,24,5,1,1,1
1898,24,6,0.884688091,0,1
1898,24,7,1,1,1
1898,25,1,0.564850259,1,1
1898,25,2,0.570627833,0,1
1898,25,3,0.543333333,0,1
1898,25,4,0.529416872,1,1
1898,25,5,0.544418166,1,1
1898,25,6,0.550429894,1,1
1898,25,7,0.561449737,1,1
1898,25,8,0.535094433,1,1
1898,25,9,0.547223615,1,1
1898,25,10,0.400374577,-1,-1
1898,25,11,0.466751726,-1,-1
1898,25,12,0.459153735,-1,-1
1898,25,13,0.529384556,1,1
1898,25,14,0.53860617,1,1
1898,25,15,0.544234914,1,1
1898,26,-1,0.611602933,0,1
1898,27,1,0,0,-1
1898,27,2,0,1,-1
1898,27,3,0.519262238,0,1
1898,29,1,0.464214986,-1,-1
1898,29,2,0.435339502,-1,-1
1898,30,1,0.431349187,-1,-1
1898,30,2,0.419472489,-1,-1
1898,30,3,0.490431815,-1,-1
1898,30,4,0.540198954,0,1
1898,30,5,0.470828892,-1,-1
1898,30,6,0.458027413,-1,-1
1898,30,7,0.60021415,0,1
1898,30,8,0.439736347,-1,-1
1898,32,1,0.504517807,-1,1
1898,32,2,0.562709898,1,1
1898,32,3,0.513739692,0,1
1898,32,4,0.540550644,-1,1
1898,32,5,0.540140146,3,1
1898,32,6,0.57675891,0,1
1898,32,7,0.680217716,0,1
1898,32,8,0.593256934,-1,1
1898,32,9,0.644617166,1,1
1898,32,10,0.639743546,1,1
1898,32,11,0.699250316,1,1
1898,32,12,0.662108861,1,1
1898,32,13,0.612192797,0,1
1898,32,14,0.556281133,-1,1
1898,32,15,0.600153433,-1,1
1898,32,16,0.554915855,0,1
1898,32,17,0.447768923,0,-1
1898,32,18,0.440803383,-1,-1
1898,32,19,0.499642474,-1,-1
1898,32,20,0.506974507,-1,1
1898,32,21,0.477365666,0,-1
1898,32,22,0.363217418,-1,-1
1898,32,23,0,0,-1
1898,32,24,0.395920937,-1,-1
1898,32,25,0.461375458,-1,-1
1898,32,26,0.390175995,-1,-1
1898,32,27,0.353126864,0,-1
1898,32,28,0.389335704,-1,-1
1898,32,29,0.450355395,-1,-1
1898,32,30,0.422970253,-1,-1
1898,32,31,0.454011174,0,-1
1898,32,32,0.511314301,-1,1
1898,32,33,0.429140623,-1,-1
1898,32,34,0.345782096,-1,-1
1898,33,1,1,0,1
1898,33,2,0.459808657,-1,-1
1898,33,3,1,0,1
1898,33,5,1,1,1
1898,33,6,1,0,1
1898,33,7,1,0,1
1898,33,8,0.480969271,-1,-1
1898,33,9,1,0,1
1898,34,-1,0,0,-1
1898,35,1,0.409826454,-1,-1
1898,35,2,0.4154893,-1,-1
1898,35,3,0.501426033,1,1
1898,35,4,0.594797993,0,1
1898,35,5,0.552356922,1,1
1898,35,6,0.448894798,-1,-1
1898,35,7,0.494153899,-1,-1
1898,35,8,0.470478436,-1,-1
1898,35,9,0.452092814,-1,-1
1898,35,10,0.416409605,0,-1
1898,35,11,0.453476821,-1,-1
1898,35,12,0.50840477,1,1
1898,35,13,0.548749231,1,1
1898,35,14,0.459974037,-1,-1
1898,35,15,0.459694261,-1,-1
1898,35,16,0.451315789,-1,-1
1898,35,17,0.555172893,1,1
1898,35,18,0.463752665,-1,-1
1898,35,19,0.350625521,-1,-1
1898,35,20,0.415149207,0,-1
1898,35,21,0.380796566,-1,-1
1898,37,1,0,1,-1
1898,37,2,0,0,-1
1898,38,1,0.242428715,-1,-1
1898,38,2,0.164551011,-1,-1
1898,38,3,1,1,1
1898,38,4,0.22736975,-1,-1
1898,38,5,0.246877406,-1,-1
1898,38,7,0.453155506,-1,-1
1898,38,8,0.548201631,-1,1
1898,38,9,0.592319018,1,1
1898,38,10,0.288337065,-1,-1
1898,38,11,0.463719727,-1,-1
1898,38,12,0.521944714,-1,1
1898,38,13,0.545316125,-1,1
1898,38,14,0.33902589,-1,-1
1898,38,15,0.39087634,0,-1
1898,38,16,0.448060773,-1,-1
1898,38,17,0.542248616,0,1
1898,38,18,0.42166237,-1,-1
1898,38,19,0.514179143,0,1
1898,38,20,0.479847377,0,-1
1898,38,21,0.410231073,0,-1
1898,38,22,0.300718524,-1,-1
1898,38,23,0.28588907,0,-1
1898,38,24,0.454778485,-1,-1
1898,38,25,0.455973247,-1,-1
1898,38,26,0.500629676,0,1
1898,38,27,0.545974126,-1,1
1898,38,28,0.552599263,-1,1
1898,39,1,0.346018514,-1,-1
1898,39,2,0.414359305,-1,-1
1898,40,1,0.664619434,1,1
1898,40,2,1,1,1
1898,40,3,0.923870672,1,1
1898,40,4,1,1,1
1898,40,5,1,0,1
1898,40,6,1,0,1
1898,40,7,0.897731875,1,1
1898,42,1,0.445270988,-1,-1
1898,42,2,0.332690825,-1,-1
1898,42,3,0.591727257,1,1
1898,42,4,0.622846529,0,1
1898,42,5,0.69786618,1,1
1898,42,6,0.846774785,1,1
1898,42,7,0.702821546,1,1
1898,42,8,0.621357539,1,1
1898,42,9,0.783285669,1,1
1898,42,10,0.818013991,1,1
1898,43,1,0.778505458,1,1
1898,43,2,0.916165429,1,1
1898,43,3,1,1,1
1898,43,4,1,0,1
1898,43,5,0.919469266,1,1
1898,43,6,0.881541539,1,1
1898,43,7,0.909959016,1,1
1898,43,8,0.892454008,1,1
1898,43,9,1,0,1
1898,43,10,0.481049648,-1,-1
1898,43,11,0.555020299,1,1
1898,43,12,0.609763369,1,1
1898,43,13,1,1,1
1898,44,-1,0.546307223,0,1
1898,45,1,0.282844657,-1,-1
1898,45,2,0.25182528,-1,-1
1898,46,1,0.676613148,1,1
1898,46,2,0.662587698,1,1
1898,46,3,0.786669639,1,1
1898,46,4,0.594477345,1,1
1898,46,5,0.577218339,1,1
1898,46,6,0.809312472,1,1
1898,46,7,1,1,1
1898,46,8,1,1,1
1898,46,9,0.511034503,-1,1
1898,46,10,0.562809874,0,1
1898,48,1,0.476704574,-1,-1
1898,48,2,0.493012759,-1,-1
1898,48,3,0.50853052,0,1
1898,48,4,0.490251742,0,-1
1898,49,1,0.365322014,-1,-1
1898,49,2,0.482792407,0,-1
1898,49,3,0.385405994,-1,-1
1898,49,4,0.468571429,-1,-1
1898,49,5,0.436891281,-1,-1
1898,49,6,0.077110203,-1,-1
1898,49,7,0.334981866,0,-1
1898,49,8,0.446988031,-1,-1
1898,49,9,0.408347065,-1,-1
1898,49,10,0.323974497,-1,-1
1898,50,-1,0.440295403,0,-1
1900,1,1,0.827341772,1,1
1900,1,2,1,0,1
1900,1,3,1,1,1
1900,1,4,1,0,1
1900,1,5,0.669540108,0,1
1900,1,6,0.656822065,1,1
1900,1,7,0.518352906,1,1
1900,1,8,0.597157471,1,1
1900,1,9,1,1,1
1900,4,1,0.724301842,1,1
1900,4,2,0.678940632,1,1
1900,4,3,0.633021305,1,1
1900,4,4,0.652974804,0,1
1900,4,5,0.610460783,1,1
1900,4,6,0.689197548,1,1
1900,5,1,0.433901379,0,-1
1900,5,2,0.486984622,-1,-1
1900,5,3,0.39455596,-1,-1
1900,5,4,0.394878361,-1,-1
1900,5,5,0.436641341,-1,-1
1900,5,6,0.422259675,0,-1
1900,5,7,0.447338031,-1,-1
1900,7,1,0.401967338,-1,-1
1900,7,2,0.46055496,-1,-1
1900,7,3,0.386656116,-1,-1
1900,7,4,0.409589014,-1,-1
1900,8,-1,0.461503252,0,-1
1900,9,1,0.870184526,1,1
1900,9,2,0.799692686,1,1
1900,10,1,0.639577836,1,1
1900,10,2,1,1,1
1900,10,3,1,1,1
1900,10,4,0.763724662,1,1
1900,10,5,1,1,1
1900,10,6,1,1,1
1900,10,7,0.900583062,1,1
1900,10,8,1,1,1
1900,10,9,1,1,1
1900,10,10,1,1,1
1900,10,11,0.668249027,1,1
1900,12,-1,0.511094123,0,1
1900,13,1,0.353508998,-1,-1
1900,13,2,0.514918885,-1,1
1900,13,3,0.563586771,1,1
1900,13,4,0.558118819,0,1
1900,13,5,0.551209734,0,1
1900,13,6,0.49408218,-1,-1
1900,13,7,0.405853284,-1,-1
1900,13,8,0.296586106,-1,-1
1900,13,9,0.324832326,-1,-1
1900,13,10,0.332961139,-1,-1
1900,13,11,0.426111941,-1,-1
1900,13,12,0.385607413,-1,-1
1900,13,13,0.419285807,-1,-1
1900,13,14,0.496055582,-1,-1
1900,13,15,0.50324662,-1,1
1900,13,16,0.56800916,0,1
1900,13,17,0.520528781,1,1
1900,13,18,0.518166561,1,1
1900,13,19,0.515537999,1,1
1900,13,20,0.527103521,1,1
1900,13,21,0.504879363,-1,1
1900,13,22,0.439551621,-1,-1
1900,14,1,0.497721222,-1,-1
1900,14,2,0.52835414,0,1
1900,14,3,0.552990411,1,1
1900,14,4,0.517146513,1,1
1900,14,5,0.483179209,0,-1
1900,14,6,0.468334688,-1,-1
1900,14,7,0.465459308,-1,-1
1900,14,8,0.46865905,-1,-1
1900,14,9,0.483778524,-1,-1
1900,14,10,0.438267848,-1,-1
1900,14,11,0.448084744,-1,-1
1900,14,12,0.506997682,1,1
1900,14,13,0.47826087,-1,-1
1900,15,1,0.457334685,-1,-1
1900,15,2,0.483700127,0,-1
1900,15,3,0.38452597,-1,-1
1900,15,4,0.377820268,-1,-1
1900,15,5,0.402423441,-1,-1
1900,15,6,0.463243547,-1,-1
1900,15,7,0.36469592,-1,-1
1900,15,8,0.44338976,-1,-1
1900,15,9,0.426650057,-1,-1
1900,15,10,0.360777188,-1,-1
1900,15,11,0.385960961,-1,-1
1900,16,-1,0,0,-1
1900,16,1,0,1,-1
1900,16,2,0,1,-1
1900,16,3,0.502516337,0,1
1900,16,4,0,1,-1
1900,16,5,0,1,-1
1900,16,6,0.216420885,-1,-1
1900,16,7,0,1,-1
1900,17,1,0.600480118,1,1
1900,17,2,0.541923237,1,1
1900,17,3,0.502072125,1,1
1900,17,4,0.531751451,0,1
1900,17,5,0.46006156,0,-1
1900,17,6,0.572472038,0,1
1900,17,7,0.547327319,0,1
1900,17,8,0.515241766,1,1
1900,17,9,0.502556437,-1,1
1900,17,10,0.518300323,0,1
1900,17,11,0.307545233,-1,-1
1900,18,1,0.81051579,1,1
1900,18,2,0.779309404,1,1
1900,18,3,0.623181667,1,1
1900,18,4,0.869459624,1,1
1900,18,5,0.907647059,0,1
1900,18,6,0.836277709,1,1
1900,19,1,0.360593327,0,-1
1900,19,2,0.373165003,-1,-1
1900,19,3,0.375155689,-1,-1
1900,19,4,0.317676054,-1,-1
1900,20,1,0.479663209,0,-1
1900,20,2,0.497369853,0,-1
1900,20,3,0.474873213,-1,-1
1900,20,4,0.478814667,1,-1
1900,20,5,0.452524777,-1,-1
1900,20,6,0.461329001,-1,-1
1900,21,1,0.398046932,-1,-1
1900,21,2,0.379485372,-1,-1
1900,21,3,0.502034556,1,1
1900,21,4,0.347323822,0,-1
1900,21,5,0.493286129,-1,-1
1900,21,6,0.262810715,-1,-1
1900,21,7,0.355639592,-1,-1
1900,21,8,0.285960317,-1,-1
1900,21,9,0.689087841,0,1
1900,21,10,0.590257376,1,1
1900,21,11,0.333425228,0,-1
1900,21,12,0.294742685,-1,-1
1900,21,13,0.267103315,-1,-1
1900,22,1,0.450199645,-1,-1
1900,22,2,0.464452527,-1,-1
1900,22,3,0.450405885,-1,-1
1900,22,4,0.432620671,-1,-1
1900,22,5,0.435205993,-1,-1
1900,22,6,0.446416896,-1,-1
1900,22,7,0.410117853,-1,-1
1900,22,8,0.444364125,-1,-1
1900,22,9,0.362951942,-1,-1
1900,22,10,0.395366936,-1,-1
1900,22,11,0.337727558,0,-1
1900,22,12,0.254356709,0,-1
1900,23,1,0,1,-1
1900,23,2,0,1,-1
1900,23,3,0,1,-1
1900,23,4,0,1,-1
1900,23,5,0.365937476,-1,-1
1900,23,6,0,1,-1
1900,23,7,0,1,-1
1900,24,1,1,0,1
1900,24,2,0.937872763,1,1
1900,24,3,1,1,1
1900,24,4,0.922687942,1,1
1900,24,5,1,1,1
1900,24,6,0.87029703,1,1
1900,24,7,1,0,1
1900,25,1,0.554872532,1,1
1900,25,2,0.575360088,1,1
1900,25,3,0.545840851,1,1
1900,25,4,0.531287375,1,1
1900,25,5,0.531502951,1,1
1900,25,6,0.550174532,1,1
1900,25,7,0.554020853,1,1
1900,25,8,0.534767316,1,1
1900,25,9,0.538580204,1,1
1900,25,10,0.423942993,-1,-1
1900,25,11,0.474361824,-1,-1
1900,25,12,0.543696962,0,1
1900,25,13,0.536934254,1,1
1900,25,14,0.530824531,1,1
1900,25,15,0.541691928,1,1
1900,26,-1,0.547947874,0,1
1900,27,1,0,1,-1
1900,27,2,0,1,-1
1900,28,-1,0.587801279,1,1
1900,29,1,0.400271433,-1,-1
1900,29,2,0.389638988,0,-1
1900,30,1,0.375046467,-1,-1
1900,30,2,0.356210224,-1,-1
1900,30,3,0.436087956,-1,-1
1900,30,4,0.521816445,1,1
1900,30,5,0.447593741,-1,-1
1900,30,6,0.37235934,-1,-1
1900,30,7,0.525247332,1,1
1900,30,8,0.392328202,-1,-1
1900,32,1,0.478320716,0,-1
1900,32,2,0.50440293,1,1
1900,32,3,0.481540661,1,-1
1900,32,4,0.485229789,1,-1
1900,32,5,0.510149288,1,1
1900,32,6,0.555528233,0,1
1900,32,7,0.59424642,1,1
1900,32,8,0.50422219,0,1
1900,32,9,0.645944402,0,1
1900,32,10,0.615010009,1,1
1900,32,11,0.610264426,1,1
1900,32,12,0.58569058,1,1
1900,32,13,0.549387232,0,1
1900,32,14,0.465709198,0,-1
1900,32,15,0.514284784,1,1
1900,32,16,0.504764202,0,1
1900,32,17,0.442017924,-1,-1
1900,32,18,0,-1,-1
1900,32,19,0.426641294,0,-1
1900,32,20,0.470944539,1,-1
1900,32,21,0.453975124,-1,-1
1900,32,22,0.331505946,-1,-1
1900,32,23,0.328579891,-1,-1
1900,32,24,0.375312092,0,-1
1900,32,25,0.41284283,-1,-1
1900,32,26,0.397383916,-1,-1
1900,32,27,0.364216024,-1,-1
1900,32,28,0.390574865,-1,-1
1900,32,29,0.457462303,-1,-1
1900,32,30,0.41919152,-1,-1
1900,32,31,0.433806837,0,-1
1900,32,32,0.504406023,1,1
1900,32,33,0.401426545,-1,-1
1900,32,34,0.338356781,-1,-1
1900,33,1,0.663392667,1,1
1900,33,2,0.646519112,0,1
1900,33,3,1,1,1
1900,33,4,0.591790158,0,1
1900,33,5,0.526273953,1,1
1900,33,6,0.725660319,1,1
1900,33,7,0.540079747,1,1
1900,33,8,0.475258641,0,-1
1900,33,9,0.471517603,1,-1
1900,34,-1,0,0,-1
1900,35,1,0.410797076,-1,-1
1900,35,2,0.449202169,-1,-1
1900,35,3,0.498663426,0,-1
1900,35,4,0.598884182,1,1
1900,35,5,0.544079886,0,1
1900,35,6,0.453317636,0,-1
1900,35,7,0.450248095,0,-1
1900,35,8,0.452753201,0,-1
1900,35,9,0.474689284,-1,-1
1900,35,10,0.398252815,-1,-1
1900,35,11,0.419451625,-1,-1
1900,35,12,0.499824875,1,-1
1900,35,13,0.562673038,1,1
1900,35,14,0.473961853,0,-1
1900,35,15,0.48678569,-1,-1
1900,35,16,0.43975076,-1,-1
1900,35,17,0.552483284,0,1
1900,35,18,0.442898859,-1,-1
1900,35,19,0.373549927,-1,-1
1900,35,20,0.492321066,0,-1
1900,35,21,0.434147017,-1,-1
1900,37,1,0,1,-1
1900,37,2,0,1,-1
1900,38,1,0.281877426,-1,-1
1900,38,2,0.202717502,-1,-1
1900,38,3,0.469975637,1,-1
1900,38,4,0.237468826,-1,-1
1900,38,5,0.235611236,-1,-1
1900,38,6,0.276831976,-1,-1
1900,38,7,0.421754162,-1,-1
1900,38,8,0.524076021,0,1
1900,38,9,0.561654917,1,1
1900,38,10,0.268668036,-1,-1
1900,38,11,0.466739892,-1,-1
1900,38,12,0,0,-1
1900,38,13,0.472394098,1,-1
1900,38,14,0.053270021,-1,-1
1900,38,15,0.404344848,-1,-1
1900,38,16,0.454130333,0,-1
1900,38,17,0.559691437,1,1
1900,38,18,0.410675752,-1,-1
1900,38,19,0.488678639,0,-1
1900,38,20,0.36183051,0,-1
1900,38,21,0.367924709,-1,-1
1900,38,22,0.282609552,-1,-1
1900,38,23,0.235334687,-1,-1
1900,38,24,0.396054246,-1,-1
1900,38,25,0.445242899,-1,-1
1900,38,26,0.443446984,1,-1
1900,38,27,0.468057893,-1,-1
1900,38,28,0.508248546,1,1
1900,39,1,0.364061482,-1,-1
1900,39,2,0.388268768,-1,-1
1900,40,1,0.726804124,1,1
1900,40,2,1,1,1
1900,40,3,1,1,1
1900,40,4,1,0,1
1900,40,5,1,1,1
1900,40,6,0.94146764,0,1
1900,40,7,0.931704822,1,1
1900,42,1,0.369408979,-1,-1
1900,42,2,0.310023456,-1,-1
1900,42,3,0.5253476,1,1
1900,42,4,0.598265454,1,1
1900,42,5,0.680016707,1,1
1900,42,6,0.733196861,1,1
1900,42,7,1,0,1
1900,42,8,0.542048044,1,1
1900,42,9,0.73383194,1,1
1900,42,10,0.620589128,0,1
1900,43,1,0.68798472,1,1
1900,43,2,1,1,1
1900,43,3,0.609527154,1,1
1900,43,4,0.642526852,1,1
1900,43,5,0.940061613,0,1
1900,43,6,1,1,1
1900,43,7,1,1,1
1900,43,8,0.835025821,1,1
1900,43,9,0.913337871,1,1
1900,43,10,0.597642655,0,1
1900,43,11,0.591896767,1,1
1900,43,12,0.615037895,1,1
1900,43,13,0.851607539,1,1
1900,44,-1,0.498691909,0,-1
1900,45,1,0.292417766,0,-1
1900,45,2,0.238548619,0,-1
1900,46,1,0.647886189,1,1
1900,46,2,0.663445046,0,1
1900,46,3,0.662158061,1,1
1900,46,4,0.613599309,1,1
1900,46,5,0.581370755,1,1
1900,46,6,0.866033125,1,1
1900,46,7,0.633493455,1,1
1900,46,8,0.633926251,1,1
1900,46,9,0.52270842,1,1
1900,46,10,0.554370708,0,1
1900,48,1,0.450647937,-1,-1
1900,48,2,0.477506499,-1,-1
1900,48,3,0.446890648,1,-1
1900,48,4,0.464978205,0,-1
1900,49,1,0.339998131,-1,-1
1900,49,2,0.459067181,-1,-1
1900,49,3,0.34516129,-1,-1
1900,49,4,0.468204973,-1,-1
1900,49,5,0.438974608,-1,-1
1900,49,6,0.428738825,-1,-1
1900,49,7,0.33130207,-1,-1
1900,49,8,0.398542961,-1,-1
1900,49,9,0.337619492,0,-1
1900,49,10,0.29045138,-1,-1
1900,50,-1,0.407924743,-1,-1
1902,1,1,0.907767812,1,1
1902,1,2,0.899380624,1,1
1902,1,3,0.893529412,1,1
1902,1,4,0.692989525,1,1
1902,1,5,0.783758017,1,1
1902,1,6,0.727794533,1,1
1902,1,7,0.536154999,1,1
1902,1,8,0.807715798,1,1
1902,1,9,0.79090379,1,1
1902,4,1,1,0,1
1902,4,2,0.841316812,1,1
1902,4,3,0.723987351,1,1
1902,4,4,0.786741363,1,1
1902,4,5,0.795993674,1,1
1902,4,6,0.89307203,0,1
1902,4,7,0.829679004,0,1
1902,5,1,0.480812421,0,-1
1902,5,2,0.504155254,-1,1
1902,5,3,0.294578437,-1,-1
1902,5,4,0.502192778,-1,1
1902,5,5,0.578075288,-1,1
1902,5,6,0.442967742,-1,-1
1902,5,7,0.293828688,-1,-1
1902,5,8,0.439978862,0,-1
1902,6,-1,0.497493867,0,-1
1902,6,1,0.517430826,1,1
1902,6,2,0,0,-1
1902,7,-1,0.457615911,0,-1
1902,7,1,0.45896,-1,-1
1902,7,2,0.429005988,-1,-1
1902,7,3,0.399980871,0,-1
1902,7,4,0.449741073,-1,-1
1902,8,-1,0.557800912,-1,1
1902,9,1,1,1,1
1902,9,2,1,1,1
1902,9,3,1,0,1
1902,10,1,1,1,1
1902,10,2,1,1,1
1902,10,3,1,1,1
1902,10,4,1,1,1
1902,10,5,1,1,1
1902,10,6,1,1,1
1902,10,7,1,1,1
1902,10,8,1,1,1
1902,10,9,1,1,1
1902,10,10,1,0,1
1902,10,11,1,1,1
1902,12,-1,0.434459153,0,-1
1902,13,1,0.519605387,0,1
1902,13,2,0.337666938,-1,-1
1902,13,3,0.429370458,0,-1
1902,13,4,1,1,1
1902,13,5,1,1,1
1902,13,6,0.484654931,0,-1
1902,13,7,0.425276811,0,-1
1902,13,8,1,1,1
1902,13,9,0.464851001,-1,-1
1902,13,10,0.388527404,-1,-1
1902,13,11,0.326637612,0,-1
1902,13,12,0.320762479,0,-1
1902,13,13,0.328361858,-1,-1
1902,13,14,0.404767017,0,-1
1902,13,15,0.422860004,-1,-1
1902,13,16,0.446588343,-1,-1
1902,13,17,0.433721541,0,-1
1902,13,18,0.399371646,-1,-1
1902,13,19,0.451645857,-1,-1
1902,13,20,0.57525532,0,1
1902,13,21,0.549984115,1,1
1902,13,22,0.470462758,1,-1
1902,13,23,0.541496918,1,1
1902,13,24,0.503530401,1,1
1902,13,25,0.467331685,-1,-1
1902,14,1,0.453108723,-1,-1
1902,14,2,0.508885415,0,1
1902,14,3,0.55271293,1,1
1902,14,4,0.535145774,1,1
1902,14,5,0.475384174,-1,-1
1902,14,6,0.452450435,-1,-1
1902,14,7,0.453841818,-1,-1
1902,14,8,0.453842252,-1,-1
1902,14,9,0.474491769,-1,-1
1902,14,10,0.427515184,-1,-1
1902,14,11,0.445505388,0,-1
1902,14,12,0.503715291,1,1
1902,14,13,0.47938488,-1,-1
1902,15,1,0.466391695,-1,-1
1902,15,2,0.515042087,0,1
1902,15,3,0.429098077,0,-1
1902,15,4,0.425215139,-1,-1
1902,15,5,0.413034978,-1,-1
1902,15,6,0.474709148,-1,-1
1902,15,7,0.342440676,-1,-1
1902,15,8,0.405892519,-1,-1
1902,15,9,0.393781037,-1,-1
1902,15,10,0.333749805,0,-1
1902,15,11,0.367924801,-1,-1
1902,16,-1,0.42149615,-1,-1
1902,16,1,0.365086938,-1,-1
1902,16,2,0.449157684,-1,-1
1902,16,3,0.450980865,1,-1
1902,16,4,0.408447099,-1,-1
1902,16,5,0.424035798,-1,-1
1902,16,6,0.463751135,-1,-1
1902,16,7,0.425385804,-1,-1
1902,17,1,0.699505495,0,1
1902,17,2,0.531629962,0,1
1902,17,3,0.511619418,1,1
1902,17,4,1,1,1
1902,17,5,0.529655499,-1,1
1902,17,6,0.555850608,1,1
1902,17,7,0.612862356,1,1
1902,17,8,0.54147825,1,1
1902,17,9,0.529631702,1,1
1902,17,10,0.561415244,-1,1
1902,17,11,0.274096873,-1,-1
1902,18,1,0.818676717,1,1
1902,18,2,0.852431146,1,1
1902,18,3,0.793997669,1,1
1902,18,4,0.942710246,1,1
1902,18,5,0.919360445,1,1
1902,18,6,0.759385055,1,1
1902,18,7,0.85574378,0,1
1902,19,1,0.406052179,-1,-1
1902,19,2,0.404291225,-1,-1
